"","exp_no","employee_no","date","amount"
"516","E00516","Emp1586",2021-01-06,807.360423702979
"517","E00517","Emp1238",2021-01-06,907.528965879465
"518","E00518","Emp0060",2021-01-06,722.208171412349
"519","E00519","Emp0825",2021-01-06,681.331006332533
"520","E00520","Emp0384",2021-01-06,661.067768235458
"521","E00521","Emp1198",2021-01-06,290.057647139532
"522","E00522","Emp0128",2021-01-06,701.305525416275
"523","E00523","Emp1202",2021-01-06,361.396895017475
"524","E00524","Emp0330",2021-01-06,282.352416138398
"525","E00525","Emp0660",2021-01-06,681.512425881345
"526","E00526","Emp1235",2021-01-06,953.870684658876
"527","E00527","Emp0902",2021-01-06,697.117028439417
"528","E00528","Emp1453",2021-01-06,668.768803637242
"529","E00529","Emp1090",2021-01-06,587.888816099847
"530","E00530","Emp1624",2021-01-06,885.19694398623
"531","E00531","Emp1579",2021-01-06,281.449946160428
"532","E00532","Emp0309",2021-01-06,732.901501153829
"533","E00533","Emp1623",2021-01-06,583.463162160246
"534","E00534","Emp0422",2021-01-06,664.576702557271
"535","E00535","Emp0678",2021-01-06,122.989316402702
"536","E00536","Emp1384",2021-01-06,374.051774450578
"537","E00537","Emp1559",2021-01-06,300.214972898364
"538","E00538","Emp0307",2021-01-06,907.687670623651
"539","E00539","Emp1391",2021-01-06,462.497236593161
"540","E00540","Emp0887",2021-01-06,352.62265353906
"541","E00541","Emp1581",2021-01-06,208.671920781722
"542","E00542","Emp0472",2021-01-06,81.537279082695
"543","E00543","Emp0569",2021-01-06,332.901509533171
"544","E00544","Emp1556",2021-01-06,297.467755709542
"545","E00545","Emp0563",2021-01-06,616.587246216834
"546","E00546","Emp0959",2021-01-06,497.7395498564
"547","E00547","Emp1095",2021-01-06,996.152484904276
"548","E00548","Emp1591",2021-01-06,298.449041223852
"549","E00549","Emp0100",2021-01-06,557.367772314698
"550","E00550","Emp1586",2021-01-06,239.594364427729
"551","E00551","Emp0935",2021-01-06,756.776143143652
"552","E00552","Emp0817",2021-01-06,603.996707990766
"553","E00553","Emp0311",2021-01-06,923.527139056008
"554","E00554","Emp0166",2021-01-06,251.929355577566
"555","E00555","Emp1663",2021-01-06,572.031184336869
"556","E00556","Emp1655",2021-01-06,604.439157644054
"557","E00557","Emp1140",2021-01-06,302.236844739411
"558","E00558","Emp0076",2021-01-06,110.250073277624
"559","E00559","Emp1407",2021-01-06,603.17632573517
"560","E00560","Emp1210",2021-01-06,379.429392624181
"561","E00561","Emp0717",2021-01-06,522.354150616797
"562","E00562","Emp0124",2021-01-06,933.859791696537
"563","E00563","Emp0458",2021-01-06,898.01656686794
"564","E00564","Emp1472",2021-01-06,607.746465249453
"565","E00565","Emp0274",2021-01-06,341.670160057954
"566","E00566","Emp0431",2021-01-06,163.957455836935
"567","E00567","Emp1076",2021-01-06,295.317648507422
"568","E00568","Emp1129",2021-01-06,148.012572214939
"569","E00569","Emp0382",2021-01-06,961.221179107204
"570","E00570","Emp1135",2021-01-06,473.901348500745
"571","E00571","Emp0943",2021-01-06,599.034692565678
"572","E00572","Emp1664",2021-01-06,356.665166778723
"573","E00573","Emp0524",2021-01-06,174.241603227332
"574","E00574","Emp1111",2021-01-06,606.635057308013
"575","E00575","Emp0141",2021-01-06,579.969429035904
"576","E00576","Emp0485",2021-01-06,276.09438453964
"577","E00577","Emp0158",2021-01-06,585.166009353707
"578","E00578","Emp0110",2021-01-06,565.885076014558
"579","E00579","Emp0292",2021-01-06,932.821636947338
"580","E00580","Emp1014",2021-01-07,427.622673497768
"581","E00581","Emp1437",2021-01-07,720.752700366545
"582","E00582","Emp0698",2021-01-07,495.654757050565
"583","E00583","Emp0712",2021-01-07,534.944670467637
"584","E00584","Emp1036",2021-01-07,805.911250010366
"585","E00585","Emp1295",2021-01-07,679.677578963805
"586","E00586","Emp0455",2021-01-07,247.108747527702
"587","E00587","Emp1323",2021-01-07,354.39676940022
"588","E00588","Emp0715",2021-01-07,601.362945037195
"589","E00589","Emp1263",2021-01-07,387.965172963915
"590","E00590","Emp0894",2021-01-07,337.042409089161
"591","E00591","Emp1101",2021-01-07,5.10155098396353
"592","E00592","Emp0022",2021-01-07,180.067351092817
"593","E00593","Emp0596",2021-01-07,801.849349277792
"594","E00594","Emp1280",2021-01-07,734.576787832426
"595","E00595","Emp0795",2021-01-07,498.498133664252
"596","E00596","Emp0313",2021-01-07,535.022285334067
"597","E00597","Emp1164",2021-01-07,206.097281633643
"598","E00598","Emp0988",2021-01-07,324.927449422888
"599","E00599","Emp0304",2021-01-07,590.289377649082
"600","E00600","Emp0379",2021-01-07,479.319697575178
"601","E00601","Emp1552",2021-01-07,20.3844354117755
"602","E00602","Emp0887",2021-01-07,600.543539925013
"603","E00603","Emp0275",2021-01-07,852.704511621967
"604","E00604","Emp1422",2021-01-07,470.521117992001
"605","E00605","Emp1218",2021-01-07,882.509336964926
"606","E00606","Emp1016",2021-01-07,575.130399704445
"607","E00607","Emp0940",2021-01-07,854.46284409333
"608","E00608","Emp0409",2021-01-07,882.892411607085
"609","E00609","Emp0904",2021-01-07,864.044039257802
"610","E00610","Emp0569",2021-01-07,585.530199844623
"611","E00611","Emp1619",2021-01-07,261.13658416504
"612","E00612","Emp1073",2021-01-07,619.830391948111
"613","E00613","Emp0333",2021-01-07,995.952277034521
"614","E00614","Emp1444",2021-01-07,556.17492792476
"615","E00615","Emp0611",2021-01-07,187.393536045915
"616","E00616","Emp1013",2021-01-07,18.2094200076535
"617","E00617","Emp0885",2021-01-07,978.586996721337
"618","E00618","Emp0767",2021-01-07,51.1312095595058
"619","E00619","Emp0742",2021-01-07,759.982386534102
"620","E00620","Emp0544",2021-01-07,814.94024424348
"621","E00621","Emp1406",2021-01-07,872.084590244107
"622","E00622","Emp0590",2021-01-07,891.231296502519
"623","E00623","Emp1427",2021-01-07,718.836603311356
"624","E00624","Emp0636",2021-01-07,821.393715689424
"625","E00625","Emp1070",2021-01-07,48.6208176489454
"626","E00626","Emp0323",2021-01-07,345.895685211057
"627","E00627","Emp1222",2021-01-07,712.924573287135
"628","E00628","Emp0060",2021-01-07,80.2989062294364
"629","E00629","Emp0337",2021-01-07,288.576730125584
"630","E00630","Emp0626",2021-01-07,575.919944141991
"631","E00631","Emp0273",2021-01-07,428.924879797036
"632","E00632","Emp0909",2021-01-07,555.822401516372
"633","E00633","Emp1479",2021-01-07,356.552699688589
"634","E00634","Emp1259",2021-01-07,560.827367755817
"635","E00635","Emp0109",2021-01-07,774.081824454013
"636","E00636","Emp1054",2021-01-07,694.247517368058
"637","E00637","Emp0669",2021-01-07,835.633012813516
"638","E00638","Emp0319",2021-01-07,722.259123591473
"639","E00639","Emp1542",2021-01-07,595.013099405915
"640","E00640","Emp0982",2021-01-07,138.841203697491
"641","E00641","Emp0534",2021-01-07,853.143262039637
"642","E00642","Emp0925",2021-01-07,532.539300656412
"643","E00643","Emp0762",2021-01-07,98.3655454735272
"644","E00644","Emp1610",2021-01-07,340.02004627767
"645","E00645","Emp0245",2021-01-07,463.162742431974
"646","E00646","Emp0517",2021-01-07,671.542863544077
"647","E00647","Emp1134",2021-01-07,236.590910277562
"648","E00648","Emp0949",2021-01-07,699.224995197961
"649","E00649","Emp1387",2021-01-07,922.024322260171
"650","E00650","Emp1117",2021-01-07,924.989946004236
"651","E00651","Emp0127",2021-01-07,534.357390994905
"652","E00652","Emp1054",2021-01-07,802.151503606001
"653","E00653","Emp0192",2021-01-07,31.5606651944108
"654","E00654","Emp0458",2021-01-07,359.825089012505
"655","E00655","Emp1597",2021-01-07,98.1337436102331
"656","E00656","Emp0661",2021-01-07,89.614134633448
"657","E00657","Emp0797",2021-01-07,402.488448990509
"658","E00658","Emp0385",2021-01-07,342.311730884016
"659","E00659","Emp1009",2021-01-07,559.931419122731
"660","E00660","Emp0620",2021-01-07,485.576079822844
"661","E00661","Emp0694",2021-01-07,276.3530021396
"662","E00662","Emp0749",2021-01-07,958.079391361913
"663","E00663","Emp0722",2021-01-07,204.890150620835
"664","E00664","Emp1181",2021-01-07,559.666955874534
"665","E00665","Emp0344",2021-01-07,635.928657313343
"666","E00666","Emp0218",2021-01-07,14.5130151049234
"667","E00667","Emp1496",2021-01-07,147.718295974657
"668","E00668","Emp1347",2021-01-07,312.849523747806
"669","E00669","Emp1444",2021-01-07,75.4856003553141
"670","E00670","Emp0491",2021-01-07,673.581864818465
"671","E00671","Emp1210",2021-01-08,543.747874793131
"672","E00672","Emp1068",2021-01-08,724.930418528151
"673","E00673","Emp0800",2021-01-08,497.420805721777
"674","E00674","Emp1154",2021-01-08,422.128616858972
"675","E00675","Emp0668",2021-01-08,839.398939341772
"676","E00676","Emp0776",2021-01-08,671.905865692766
"677","E00677","Emp0358",2021-01-08,775.579217068851
"678","E00678","Emp1627",2021-01-08,689.755610499997
"679","E00679","Emp1013",2021-01-08,338.561466794694
"680","E00680","Emp1371",2021-01-08,285.655227628071
"681","E00681","Emp1653",2021-01-08,418.220361635555
"682","E00682","Emp1353",2021-01-08,651.298007884761
"683","E00683","Emp0009",2021-01-08,172.874319083756
"684","E00684","Emp0795",2021-01-08,977.597883825423
"685","E00685","Emp1173",2021-01-08,988.979601215571
"686","E00686","Emp1098",2021-01-08,387.466648397269
"687","E00687","Emp0384",2021-01-08,87.9412911622785
"688","E00688","Emp0229",2021-01-08,832.8253957876
"689","E00689","Emp1218",2021-01-08,740.679395246552
"690","E00690","Emp0977",2021-01-08,434.768047145335
"691","E00691","Emp0296",2021-01-08,418.44023774378
"692","E00692","Emp1148",2021-01-08,702.832285598386
"693","E00693","Emp0031",2021-01-08,726.052271506982
"694","E00694","Emp0497",2021-01-08,495.242402530508
"695","E00695","Emp1602",2021-01-08,597.885476547526
"696","E00696","Emp0460",2021-01-08,465.004836399574
"697","E00697","Emp1536",2021-01-08,542.078741722275
"698","E00698","Emp0812",2021-01-08,544.462142670061
"699","E00699","Emp1457",2021-01-08,890.896188181359
"700","E00700","Emp1247",2021-01-08,819.45177376084
"701","E00701","Emp1653",2021-01-08,709.491122770589
"702","E00702","Emp1666",2021-01-08,614.618685096735
"703","E00703","Emp1304",2021-01-08,62.1568424925208
"704","E00704","Emp0273",2021-01-08,221.453049190575
"705","E00705","Emp0141",2021-01-08,33.171072434634
"706","E00706","Emp0854",2021-01-08,514.964765581535
"707","E00707","Emp0031",2021-01-08,979.364755660295
"708","E00708","Emp0398",2021-01-08,825.682213909226
"709","E00709","Emp0370",2021-01-08,960.608317829203
"710","E00710","Emp1563",2021-01-08,814.096161666326
"711","E00711","Emp0159",2021-01-08,503.024432677543
"712","E00712","Emp1510",2021-01-08,92.0457030993421
"713","E00713","Emp0431",2021-01-08,289.96548956004
"714","E00714","Emp0800",2021-01-08,259.63870472298
"715","E00715","Emp0534",2021-01-08,963.542633675039
"716","E00716","Emp1393",2021-01-08,858.500702818157
"717","E00717","Emp0463",2021-01-08,400.237068933202
"718","E00718","Emp1040",2021-01-08,898.811564096017
"719","E00719","Emp0943",2021-01-08,133.735934768338
"720","E00720","Emp1540",2021-01-08,49.3121043967549
"721","E00721","Emp1583",2021-01-08,517.601310172351
"722","E00722","Emp1412",2021-01-08,663.248787686927
"723","E00723","Emp1476",2021-01-08,145.437408093596
"724","E00724","Emp1328",2021-01-08,433.131258195965
"725","E00725","Emp0106",2021-01-08,532.306669349317
"726","E00726","Emp0096",2021-01-08,191.935367941158
"727","E00727","Emp1643",2021-01-08,716.689818768995
"728","E00728","Emp1645",2021-01-08,798.140589477029
"729","E00729","Emp0053",2021-01-08,246.038869925775
"730","E00730","Emp1205",2021-01-08,105.093374413438
"731","E00731","Emp1238",2021-01-08,935.082905668067
"732","E00732","Emp0912",2021-01-08,708.24572732416
"733","E00733","Emp1291",2021-01-08,288.762588571059
"734","E00734","Emp0968",2021-01-08,784.963780554943
"735","E00735","Emp1570",2021-01-08,907.314907740336
"736","E00736","Emp1615",2021-01-08,100.578929049894
"737","E00737","Emp1036",2021-01-08,123.064097995171
"738","E00738","Emp1023",2021-01-08,636.595679689897
"739","E00739","Emp1551",2021-01-08,216.027825920377
"740","E00740","Emp1104",2021-01-08,967.099153555231
"741","E00741","Emp1620",2021-01-08,889.126553782262
"742","E00742","Emp1024",2021-01-08,776.33897851943
"743","E00743","Emp0330",2021-01-08,250.788767077494
"744","E00744","Emp1156",2021-01-08,476.121896089753
"745","E00745","Emp1191",2021-01-08,644.855977227446
"746","E00746","Emp1486",2021-01-08,875.469541558065
"747","E00747","Emp1496",2021-01-08,376.267320488812
"748","E00748","Emp0365",2021-01-08,397.703729620203
"749","E00749","Emp0447",2021-01-08,979.469319076743
"750","E00750","Emp1501",2021-01-08,230.072487985715
"751","E00751","Emp1191",2021-01-08,504.289645225042
"752","E00752","Emp0219",2021-01-08,969.150970271323
"753","E00753","Emp0318",2021-01-08,731.268376550404
"754","E00754","Emp1663",2021-01-08,45.1514235597569
"755","E00755","Emp0404",2021-01-08,709.798228408443
"756","E00756","Emp1514",2021-01-08,298.62536455458
"757","E00757","Emp0447",2021-01-08,187.634155459702
"758","E00758","Emp0380",2021-01-08,781.145527659683
"759","E00759","Emp0714",2021-01-08,683.467592623783
"760","E00760","Emp0292",2021-01-08,217.408784256782
"761","E00761","Emp0720",2021-01-08,217.033854492242
"762","E00762","Emp1480",2021-01-08,248.024071093416
"763","E00763","Emp0496",2021-01-08,620.774982133647
"764","E00764","Emp0792",2021-01-08,671.455352105899
"765","E00765","Emp0055",2021-01-08,892.617746705888
"766","E00766","Emp0302",2021-01-08,84.1812488934956
"767","E00767","Emp0180",2021-01-08,942.496791859157
"768","E00768","Emp1528",2021-01-08,668.312347176252
"769","E00769","Emp1080",2021-01-08,57.9227589028887
"770","E00770","Emp1138",2021-01-08,440.090341463918
"771","E00771","Emp0467",2021-01-08,854.115197354462
"772","E00772","Emp1021",2021-01-08,54.8713135437574
"773","E00773","Emp1101",2021-01-08,237.936478391523
"774","E00774","Emp1012",2021-01-08,956.555950117996
"775","E00775","Emp0070",2021-01-08,296.683103501797
"776","E00776","Emp1660",2021-01-08,977.351870468352
"777","E00777","Emp0052",2021-01-08,26.2300880677067
"778","E00778","Emp1026",2021-01-08,678.495043541538
"779","E00779","Emp0190",2021-01-08,117.083465106785
"780","E00780","Emp1330",2021-01-08,114.965988354059
"781","E00781","Emp0949",2021-01-09,523.92513299291
"782","E00782","Emp1222",2021-01-09,412.299085615668
"783","E00783","Emp0673",2021-01-09,197.366762496531
"784","E00784","Emp1514",2021-01-09,354.700194875477
"785","E00785","Emp0560",2021-01-09,123.284881234867
"786","E00786","Emp0650",2021-01-09,150.701951166382
"787","E00787","Emp1323",2021-01-09,796.528145145159
"788","E00788","Emp1099",2021-01-09,83.7952798041515
"789","E00789","Emp1116",2021-01-09,356.853359343251
"790","E00790","Emp0260",2021-01-09,391.715806418564
"791","E00791","Emp0339",2021-01-09,596.309068827424
"792","E00792","Emp0535",2021-01-09,398.678136519389
"793","E00793","Emp1375",2021-01-09,989.445314836921
"794","E00794","Emp1281",2021-01-09,983.561889459146
"795","E00795","Emp1185",2021-01-09,5.19215806643479
"796","E00796","Emp1008",2021-01-09,620.892854564358
"797","E00797","Emp0872",2021-01-09,682.101777800592
"798","E00798","Emp0265",2021-01-09,406.695384228602
"799","E00799","Emp0180",2021-01-09,816.409599517938
"800","E00800","Emp0031",2021-01-09,784.956953809131
"801","E00801","Emp0085",2021-01-09,429.96738714911
"802","E00802","Emp0319",2021-01-09,217.061896019382
"803","E00803","Emp0657",2021-01-09,84.5507544770371
"804","E00804","Emp1463",2021-01-09,219.955987795023
"805","E00805","Emp0672",2021-01-09,844.529152060393
"806","E00806","Emp0021",2021-01-09,677.691675815964
"807","E00807","Emp0399",2021-01-09,172.982284475816
"808","E00808","Emp0978",2021-01-09,467.645363297546
"809","E00809","Emp0315",2021-01-09,537.536880287109
"810","E00810","Emp0018",2021-01-09,234.147934517125
"811","E00811","Emp0484",2021-01-09,716.475423363037
"812","E00812","Emp0799",2021-01-09,269.4339240673
"813","E00813","Emp0356",2021-01-09,23.9403028551023
"814","E00814","Emp0665",2021-01-09,387.286201339914
"815","E00815","Emp1383",2021-01-09,306.168283219449
"816","E00816","Emp1396",2021-01-09,773.047468957491
"817","E00817","Emp0708",2021-01-09,699.71192685701
"818","E00818","Emp0785",2021-01-09,262.621165757533
"819","E00819","Emp0784",2021-01-09,134.08228570479
"820","E00820","Emp0085",2021-01-09,542.023530677194
"821","E00821","Emp0016",2021-01-09,724.532493911218
"822","E00822","Emp0288",2021-01-09,457.042534573935
"823","E00823","Emp1346",2021-01-09,714.727320776088
"824","E00824","Emp0838",2021-01-09,739.749588978011
"825","E00825","Emp1608",2021-01-09,97.7767713272478
"826","E00826","Emp0632",2021-01-09,555.643182110274
"827","E00827","Emp0545",2021-01-09,941.216337874765
"828","E00828","Emp0707",2021-01-09,494.11161965644
"829","E00829","Emp1029",2021-01-09,404.283367469674
"830","E00830","Emp0779",2021-01-09,333.098771551624
"831","E00831","Emp1320",2021-01-09,442.61532935244
"832","E00832","Emp1279",2021-01-09,253.488877626834
"833","E00833","Emp0141",2021-01-09,107.194113892736
"834","E00834","Emp0037",2021-01-09,879.640842113411
"835","E00835","Emp0856",2021-01-09,197.925744119333
"836","E00836","Emp1545",2021-01-09,522.012806580868
"837","E00837","Emp0239",2021-01-09,56.3042302774265
"838","E00838","Emp0163",2021-01-09,850.380562675186
"839","E00839","Emp0394",2021-01-09,518.021428574808
"840","E00840","Emp0071",2021-01-09,438.80766524002
"841","E00841","Emp0347",2021-01-09,864.367720513605
"842","E00842","Emp1279",2021-01-09,597.455988872563
"843","E00843","Emp1064",2021-01-09,156.041168604046
"844","E00844","Emp0784",2021-01-09,491.946777848061
"845","E00845","Emp1136",2021-01-09,796.475997413276
"846","E00846","Emp1441",2021-01-09,480.232720283326
"847","E00847","Emp1404",2021-01-09,654.829795174301
"848","E00848","Emp1661",2021-01-09,539.238909201464
"849","E00849","Emp0555",2021-01-09,214.272473259596
"850","E00850","Emp0919",2021-01-09,365.630039377138
"851","E00851","Emp0349",2021-01-09,465.213498502038
"852","E00852","Emp0675",2021-01-09,872.520098713459
