"","sku","date","stock_on_hand"
"698","ADOSYIO",2021-12-16,95
"699","ADOSYIO",2021-12-20,93
"700","ADOSYIO",2021-12-26,90
"701","ADTRJIC",2021-01-23,96
"702","ADTRJIC",2021-01-23,91
"703","ADTRJIC",2021-01-26,90
"704","ADTRJIC",2021-01-30,88
"705","ADTRJIC",2021-01-30,85
"706","ADTRJIC",2021-02-03,83
"707","ADTRJIC",2021-02-05,81
"708","ADTRJIC",2021-02-06,79
"709","ADTRJIC",2021-02-08,72
"710","ADTRJIC",2021-02-09,66
"711","ADTRJIC",2021-02-11,65
"712","ADTRJIC",2021-02-12,64
"713","ADTRJIC",2021-02-16,62
"714","ADTRJIC",2021-02-22,61
"715","ADTRJIC",2021-02-24,60
"716","ADTRJIC",2021-02-26,60
"717","ADTRJIC",2021-03-11,56
"718","ADTRJIC",2021-03-23,50
"719","ADTRJIC",2021-03-23,46
"720","ADTRJIC",2021-04-01,144
"721","ADTRJIC",2021-04-02,141
"722","ADTRJIC",2021-04-04,139
"723","ADTRJIC",2021-04-12,139
"724","ADTRJIC",2021-04-13,137
"725","ADTRJIC",2021-04-18,137
"726","ADTRJIC",2021-04-20,131
"727","ADTRJIC",2021-04-23,128
"728","ADTRJIC",2021-04-24,125
"729","ADTRJIC",2021-04-26,123
"730","ADTRJIC",2021-04-30,122
"731","ADTRJIC",2021-05-03,119
"732","ADTRJIC",2021-05-05,115
"733","ADTRJIC",2021-05-06,113
"734","ADTRJIC",2021-05-18,113
"735","ADTRJIC",2021-05-19,112
"736","ADTRJIC",2021-05-30,110
"737","ADTRJIC",2021-05-31,109
"738","ADTRJIC",2021-06-06,107
"739","ADTRJIC",2021-06-07,107
"740","ADTRJIC",2021-06-16,107
"741","ADTRJIC",2021-07-08,104
"742","ADTRJIC",2021-07-16,101
"743","ADTRJIC",2021-07-19,99
"744","ADTRJIC",2021-07-20,96
"745","ADTRJIC",2021-07-30,95
"746","ADTRJIC",2021-08-01,94
"747","ADTRJIC",2021-08-04,94
"748","ADTRJIC",2021-08-05,94
"749","ADTRJIC",2021-08-05,93
"750","ADTRJIC",2021-08-09,91
"751","ADTRJIC",2021-08-13,88
"752","ADTRJIC",2021-08-14,87
"753","ADTRJIC",2021-08-18,85
"754","ADTRJIC",2021-08-23,83
"755","ADTRJIC",2021-08-24,79
"756","ADTRJIC",2021-08-28,75
"757","ADTRJIC",2021-08-31,75
"758","ADTRJIC",2021-09-03,74
"759","ADTRJIC",2021-09-09,72
"760","ADTRJIC",2021-09-09,72
"761","ADTRJIC",2021-09-13,70
"762","ADTRJIC",2021-09-14,70
"763","ADTRJIC",2021-09-15,68
"764","ADTRJIC",2021-09-16,66
"765","ADTRJIC",2021-09-19,65
"766","ADTRJIC",2021-09-19,64
"767","ADTRJIC",2021-09-23,63
"768","ADTRJIC",2021-09-23,62
"769","ADTRJIC",2021-09-25,59
"770","ADTRJIC",2021-09-27,57
"771","ADTRJIC",2021-10-05,54
"772","ADTRJIC",2021-10-13,48
"773","ADTRJIC",2021-10-27,146
"774","ADTRJIC",2021-10-29,146
"775","ADTRJIC",2021-11-11,141
"776","ADTRJIC",2021-11-15,141
"777","ADTRJIC",2021-11-23,140
"778","ADTRJIC",2021-11-24,136
"779","ADTRJIC",2021-11-28,134
"780","ADTRJIC",2021-12-01,134
"781","ADTRJIC",2021-12-01,132
"782","ADTRJIC",2021-12-06,128
"783","ADTRJIC",2021-12-06,127
"784","ADTRJIC",2021-12-07,124
"785","ADTRJIC",2021-12-09,123
"786","ADTRJIC",2021-12-14,120
"787","ADTRJIC",2021-12-17,116
"788","ADTRJIC",2021-12-18,111
"789","ADTRJIC",2021-12-29,111
"790","AEJCFSA",2021-01-18,121
"791","AEJCFSA",2021-01-21,118
"792","AEJCFSA",2021-01-27,115
"793","AEJCFSA",2021-01-28,114
"794","AEJCFSA",2021-01-31,113
"795","AEJCFSA",2021-02-01,111
"796","AEJCFSA",2021-02-11,108
"797","AEJCFSA",2021-02-12,109
"798","AEJCFSA",2021-02-13,108
"799","AEJCFSA",2021-02-13,106
"800","AEJCFSA",2021-02-18,105
"801","AEJCFSA",2021-02-19,103
"802","AEJCFSA",2021-02-24,100
"803","AEJCFSA",2021-03-05,99
"804","AEJCFSA",2021-03-14,98
"805","AEJCFSA",2021-03-18,95
"806","AEJCFSA",2021-03-21,93
"807","AEJCFSA",2021-03-22,93
"808","AEJCFSA",2021-03-31,92
"809","AEJCFSA",2021-04-01,92
"810","AEJCFSA",2021-04-01,90
"811","AEJCFSA",2021-04-03,89
"812","AEJCFSA",2021-04-06,87
"813","AEJCFSA",2021-04-12,87
"814","AEJCFSA",2021-04-13,84
"815","AEJCFSA",2021-04-15,80
"816","AEJCFSA",2021-04-17,78
"817","AEJCFSA",2021-04-19,77
"818","AEJCFSA",2021-04-20,77
"819","AEJCFSA",2021-04-22,75
"820","AEJCFSA",2021-05-01,71
"821","AEJCFSA",2021-05-04,70
"822","AEJCFSA",2021-05-04,69
"823","AEJCFSA",2021-05-10,67
"824","AEJCFSA",2021-05-11,66
"825","AEJCFSA",2021-05-15,66
"826","AEJCFSA",2021-05-17,64
"827","AEJCFSA",2021-05-17,62
"828","AEJCFSA",2021-05-27,61
"829","AEJCFSA",2021-05-28,58
"830","AEJCFSA",2021-06-02,54
"831","AEJCFSA",2021-06-03,49
"832","AEJCFSA",2021-06-06,145
"833","AEJCFSA",2021-06-07,142
"834","AEJCFSA",2021-06-13,140
"835","AEJCFSA",2021-06-15,138
"836","AEJCFSA",2021-06-16,136
"837","AEJCFSA",2021-06-23,133
"838","AEJCFSA",2021-06-24,129
"839","AEJCFSA",2021-06-29,128
"840","AEJCFSA",2021-06-29,125
"841","AEJCFSA",2021-06-30,123
"842","AEJCFSA",2021-07-05,122
"843","AEJCFSA",2021-07-07,121
"844","AEJCFSA",2021-07-08,120
"845","AEJCFSA",2021-07-13,118
"846","AEJCFSA",2021-07-17,113
"847","AEJCFSA",2021-07-19,110
"848","AEJCFSA",2021-07-25,107
"849","AEJCFSA",2021-07-25,106
"850","AEJCFSA",2021-08-04,106
"851","AEJCFSA",2021-08-08,105
"852","AEJCFSA",2021-08-09,102
"853","AEJCFSA",2021-08-13,101
"854","AEJCFSA",2021-08-13,96
"855","AEJCFSA",2021-08-30,96
"856","AEJCFSA",2021-09-02,95
"857","AEJCFSA",2021-09-07,94
"858","AEJCFSA",2021-09-18,90
"859","AEJCFSA",2021-09-19,90
"860","AEJCFSA",2021-09-23,87
"861","AEJCFSA",2021-10-05,84
"862","AEJCFSA",2021-10-06,80
"863","AEJCFSA",2021-10-18,77
"864","AEJCFSA",2021-10-30,73
"865","AEJCFSA",2021-10-30,71
"866","AEJCFSA",2021-11-02,66
"867","AEJCFSA",2021-11-22,64
"868","AEJCFSA",2021-11-23,64
"869","AEJCFSA",2021-11-28,63
"870","AEJCFSA",2021-12-04,61
"871","AEJCFSA",2021-12-12,58
"872","AEJCFSA",2021-12-15,56
"873","AEJCFSA",2021-12-15,53
"874","AEJCFSA",2021-12-16,51
"875","AEJCFSA",2021-12-16,50
"876","AEJCFSA",2021-12-22,49
"877","AEJCFSA",2021-12-23,149
"878","AEJCFSA",2021-12-24,145
"879","AEJCFSA",2021-12-27,143
"880","AEJCFSA",2021-12-30,143
"881","AEQTGRP",2021-01-02,99
"882","AEQTGRP",2021-01-04,97
"883","AEQTGRP",2021-01-04,95
"884","AEQTGRP",2021-01-11,94
"885","AEQTGRP",2021-01-13,92
"886","AEQTGRP",2021-01-14,91
"887","AEQTGRP",2021-01-23,90
"888","AEQTGRP",2021-01-25,86
"889","AEQTGRP",2021-01-26,84
"890","AEQTGRP",2021-01-28,84
"891","AEQTGRP",2021-01-28,82
"892","AEQTGRP",2021-01-29,80
"893","AEQTGRP",2021-01-30,80
"894","AEQTGRP",2021-02-08,79
"895","AEQTGRP",2021-02-08,79
"896","AEQTGRP",2021-02-11,76
"897","AEQTGRP",2021-02-15,75
"898","AEQTGRP",2021-02-18,72
"899","AEQTGRP",2021-02-20,70
"900","AEQTGRP",2021-02-25,69
"901","AEQTGRP",2021-03-11,63
"902","AEQTGRP",2021-03-14,63
"903","AEQTGRP",2021-03-27,62
"904","AEQTGRP",2021-03-29,59
"905","AEQTGRP",2021-03-29,55
"906","AEQTGRP",2021-04-02,52
"907","AEQTGRP",2021-04-04,50
"908","AEQTGRP",2021-04-05,47
"909","AEQTGRP",2021-04-10,146
"910","AEQTGRP",2021-04-14,143
"911","AEQTGRP",2021-04-14,141
"912","AEQTGRP",2021-04-22,138
"913","AEQTGRP",2021-04-27,136
"914","AEQTGRP",2021-04-28,132
"915","AEQTGRP",2021-05-01,128
"916","AEQTGRP",2021-05-02,126
"917","AEQTGRP",2021-05-06,124
"918","AEQTGRP",2021-05-06,120
"919","AEQTGRP",2021-05-11,117
"920","AEQTGRP",2021-05-13,114
"921","AEQTGRP",2021-05-18,110
"922","AEQTGRP",2021-06-04,107
"923","AEQTGRP",2021-06-06,104
"924","AEQTGRP",2021-06-08,102
"925","AEQTGRP",2021-06-09,101
"926","AEQTGRP",2021-06-18,99
"927","AEQTGRP",2021-06-25,98
"928","AEQTGRP",2021-06-27,97
"929","AEQTGRP",2021-06-30,95
"930","AEQTGRP",2021-07-09,93
"931","AEQTGRP",2021-07-15,94
"932","AEQTGRP",2021-07-17,91
"933","AEQTGRP",2021-07-17,90
"934","AEQTGRP",2021-07-21,88
"935","AEQTGRP",2021-07-22,83
"936","AEQTGRP",2021-07-23,82
"937","AEQTGRP",2021-07-27,80
"938","AEQTGRP",2021-07-28,79
"939","AEQTGRP",2021-07-28,79
"940","AEQTGRP",2021-08-01,79
"941","AEQTGRP",2021-08-10,78
"942","AEQTGRP",2021-08-11,77
"943","AEQTGRP",2021-08-17,75
"944","AEQTGRP",2021-08-25,71
"945","AEQTGRP",2021-09-07,68
"946","AEQTGRP",2021-09-15,66
"947","AEQTGRP",2021-09-17,64
"948","AEQTGRP",2021-09-19,60
"949","AEQTGRP",2021-09-21,58
"950","AEQTGRP",2021-09-25,58
"951","AEQTGRP",2021-10-01,56
"952","AEQTGRP",2021-10-02,55
"953","AEQTGRP",2021-10-13,53
"954","AEQTGRP",2021-10-14,49
"955","AEQTGRP",2021-10-14,146
"956","AEQTGRP",2021-10-21,145
"957","AEQTGRP",2021-10-24,143
"958","AEQTGRP",2021-10-28,141
"959","AEQTGRP",2021-10-29,134
"960","AEQTGRP",2021-10-31,133
"961","AEQTGRP",2021-11-01,133
"962","AEQTGRP",2021-11-08,130
"963","AEQTGRP",2021-11-11,125
"964","AEQTGRP",2021-11-12,124
"965","AEQTGRP",2021-11-13,121
"966","AEQTGRP",2021-11-13,119
"967","AEQTGRP",2021-11-22,116
"968","AEQTGRP",2021-11-24,114
"969","AEQTGRP",2021-11-24,113
"970","AEQTGRP",2021-12-01,113
"971","AEQTGRP",2021-12-01,111
"972","AEQTGRP",2021-12-04,110
"973","AEQTGRP",2021-12-08,107
"974","AEQTGRP",2021-12-08,105
"975","AEQTGRP",2021-12-08,101
"976","AEQTGRP",2021-12-11,98
"977","AEQTGRP",2021-12-12,98
"978","AEQTGRP",2021-12-15,98
"979","AEQTGRP",2021-12-18,97
"980","AEQTGRP",2021-12-25,96
"981","AEQTGRP",2021-12-27,93
"982","AEQTGRP",2021-12-30,92
"983","AFLZJSV",2021-01-01,96
"984","AFLZJSV",2021-01-06,96
"985","AFLZJSV",2021-01-06,96
"986","AFLZJSV",2021-01-07,93
"987","AFLZJSV",2021-01-24,92
"988","AFLZJSV",2021-02-03,91
"989","AFLZJSV",2021-02-04,91
"990","AFLZJSV",2021-02-07,89
"991","AFLZJSV",2021-02-08,87
"992","AFLZJSV",2021-02-10,86
"993","AFLZJSV",2021-02-12,85
"994","AFLZJSV",2021-02-14,84
"995","AFLZJSV",2021-02-23,78
"996","AFLZJSV",2021-02-26,78
"997","AFLZJSV",2021-03-01,77
"998","AFLZJSV",2021-03-01,77
"999","AFLZJSV",2021-03-04,76
"1000","AFLZJSV",2021-03-15,75
"1001","AFLZJSV",2021-03-18,73
"1002","AFLZJSV",2021-03-18,70
"1003","AFLZJSV",2021-03-28,68
"1004","AFLZJSV",2021-03-29,63
"1005","AFLZJSV",2021-04-05,59
"1006","AFLZJSV",2021-04-11,59
"1007","AFLZJSV",2021-04-17,57
"1008","AFLZJSV",2021-04-18,54
"1009","AFLZJSV",2021-04-25,53
"1010","AFLZJSV",2021-04-26,50
"1011","AFLZJSV",2021-04-26,50
"1012","AFLZJSV",2021-05-09,45
"1013","AFLZJSV",2021-05-10,141
"1014","AFLZJSV",2021-05-11,138
"1015","AFLZJSV",2021-05-14,136
"1016","AFLZJSV",2021-05-23,134
"1017","AFLZJSV",2021-05-24,132
"1018","AFLZJSV",2021-05-26,131
"1019","AFLZJSV",2021-05-29,130
"1020","AFLZJSV",2021-06-02,128
"1021","AFLZJSV",2021-06-02,128
"1022","AFLZJSV",2021-06-05,124
"1023","AFLZJSV",2021-06-06,123
"1024","AFLZJSV",2021-06-07,118
"1025","AFLZJSV",2021-06-10,116
"1026","AFLZJSV",2021-06-11,115
"1027","AFLZJSV",2021-06-11,112
"1028","AFLZJSV",2021-06-16,111
"1029","AFLZJSV",2021-06-20,108
"1030","AFLZJSV",2021-07-05,107
"1031","AFLZJSV",2021-07-06,106
"1032","AFLZJSV",2021-07-09,107
"1033","AFLZJSV",2021-07-09,107
"1034","AFLZJSV",2021-07-11,102
"1035","AFLZJSV",2021-07-12,101
"1036","AFLZJSV",2021-07-19,98
"1037","AFLZJSV",2021-07-23,97
"1038","AFLZJSV",2021-07-26,95
"1039","AFLZJSV",2021-07-27,94
"1040","AFLZJSV",2021-07-27,91
"1041","AFLZJSV",2021-07-28,87
"1042","AFLZJSV",2021-08-04,87
"1043","AFLZJSV",2021-08-04,84
"1044","AFLZJSV",2021-08-07,82
"1045","AFLZJSV",2021-08-07,81
"1046","AFLZJSV",2021-08-08,79
"1047","AFLZJSV",2021-08-25,78
"1048","AFLZJSV",2021-08-26,74
"1049","AFLZJSV",2021-09-03,71
"1050","AFLZJSV",2021-09-10,70
"1051","AFLZJSV",2021-09-11,65
"1052","AFLZJSV",2021-09-16,65
"1053","AFLZJSV",2021-09-24,64
"1054","AFLZJSV",2021-09-26,64
"1055","AFLZJSV",2021-09-29,60
"1056","AFLZJSV",2021-10-01,59
"1057","AFLZJSV",2021-10-01,59
"1058","AFLZJSV",2021-10-03,55
"1059","AFLZJSV",2021-10-06,54
"1060","AFLZJSV",2021-10-14,50
"1061","AFLZJSV",2021-10-16,49
"1062","AFLZJSV",2021-10-16,147
"1063","AFLZJSV",2021-10-23,142
"1064","AFLZJSV",2021-10-24,140
"1065","AFLZJSV",2021-10-25,139
"1066","AFLZJSV",2021-10-26,139
"1067","AFLZJSV",2021-11-02,137
"1068","AFLZJSV",2021-11-04,134
"1069","AFLZJSV",2021-11-06,134
"1070","AFLZJSV",2021-11-06,132
"1071","AFLZJSV",2021-11-17,129
"1072","AFLZJSV",2021-11-25,129
"1073","AFLZJSV",2021-11-27,124
"1074","AFLZJSV",2021-12-16,123
"1075","AFLZJSV",2021-12-21,119
"1076","AFLZJSV",2021-12-21,117
"1077","AFLZJSV",2021-12-22,116
"1078","AFLZJSV",2021-12-23,114
"1079","AFYAJIK",2021-01-04,101
"1080","AFYAJIK",2021-01-28,100
"1081","AFYAJIK",2021-01-29,97
"1082","AFYAJIK",2021-01-29,94
"1083","AFYAJIK",2021-01-31,93
"1084","AFYAJIK",2021-02-01,92
"1085","AFYAJIK",2021-02-05,91
"1086","AFYAJIK",2021-02-05,88
"1087","AFYAJIK",2021-02-05,85
"1088","AFYAJIK",2021-02-11,82
"1089","AFYAJIK",2021-02-12,80
"1090","AFYAJIK",2021-03-03,76
"1091","AFYAJIK",2021-03-10,74
"1092","AFYAJIK",2021-03-11,72
"1093","AFYAJIK",2021-03-12,70
"1094","AFYAJIK",2021-03-13,67
"1095","AFYAJIK",2021-03-13,65
"1096","AFYAJIK",2021-03-15,64
"1097","AFYAJIK",2021-03-15,62
"1098","AFYAJIK",2021-03-20,61
"1099","AFYAJIK",2021-03-22,59
"1100","AFYAJIK",2021-03-28,59
"1101","AFYAJIK",2021-03-29,60
"1102","AFYAJIK",2021-04-05,59
"1103","AFYAJIK",2021-04-06,57
"1104","AFYAJIK",2021-04-08,53
"1105","AFYAJIK",2021-04-14,53
"1106","AFYAJIK",2021-04-17,51
"1107","AFYAJIK",2021-04-26,49
"1108","AFYAJIK",2021-05-01,148
"1109","AFYAJIK",2021-05-03,144
"1110","AFYAJIK",2021-05-05,142
"1111","AFYAJIK",2021-05-09,139
"1112","AFYAJIK",2021-05-11,138
"1113","AFYAJIK",2021-05-21,137
"1114","AFYAJIK",2021-05-23,135
"1115","AFYAJIK",2021-05-24,134
"1116","AFYAJIK",2021-05-27,133
"1117","AFYAJIK",2021-06-05,129
"1118","AFYAJIK",2021-06-05,127
"1119","AFYAJIK",2021-06-09,127
"1120","AFYAJIK",2021-06-14,127
"1121","AFYAJIK",2021-06-19,127
"1122","AFYAJIK",2021-06-19,122
"1123","AFYAJIK",2021-06-28,122
"1124","AFYAJIK",2021-07-05,122
"1125","AFYAJIK",2021-07-13,120
"1126","AFYAJIK",2021-07-17,118
"1127","AFYAJIK",2021-07-17,118
"1128","AFYAJIK",2021-07-23,116
"1129","AFYAJIK",2021-07-29,115
"1130","AFYAJIK",2021-08-01,114
"1131","AFYAJIK",2021-08-04,112
"1132","AFYAJIK",2021-08-18,110
"1133","AFYAJIK",2021-08-20,109
"1134","AFYAJIK",2021-08-22,107
"1135","AFYAJIK",2021-08-22,107
"1136","AFYAJIK",2021-08-23,104
"1137","AFYAJIK",2021-08-30,105
"1138","AFYAJIK",2021-08-31,103
"1139","AFYAJIK",2021-09-09,102
"1140","AFYAJIK",2021-09-09,100
"1141","AFYAJIK",2021-09-15,100
"1142","AFYAJIK",2021-09-19,97
"1143","AFYAJIK",2021-09-20,95
"1144","AFYAJIK",2021-09-23,90
"1145","AFYAJIK",2021-09-23,88
"1146","AFYAJIK",2021-09-28,83
"1147","AFYAJIK",2021-10-05,81
"1148","AFYAJIK",2021-10-14,80
"1149","AFYAJIK",2021-10-21,78
"1150","AFYAJIK",2021-10-22,77
"1151","AFYAJIK",2021-10-25,76
"1152","AFYAJIK",2021-11-01,74
"1153","AFYAJIK",2021-11-04,72
"1154","AFYAJIK",2021-11-04,72
"1155","AFYAJIK",2021-11-05,72
"1156","AFYAJIK",2021-11-09,72
"1157","AFYAJIK",2021-11-12,72
"1158","AFYAJIK",2021-11-16,71
"1159","AFYAJIK",2021-11-18,71
"1160","AFYAJIK",2021-11-18,70
"1161","AFYAJIK",2021-11-25,67
"1162","AFYAJIK",2021-12-03,64
"1163","AFYAJIK",2021-12-03,62
"1164","AFYAJIK",2021-12-07,58
"1165","AFYAJIK",2021-12-11,56
"1166","AFYAJIK",2021-12-26,52
"1167","AFYAJIK",2021-12-30,49
"1168","AFYAJIK",2021-12-30,145
"1169","AGCNQIM",2021-01-07,93
"1170","AGCNQIM",2021-01-16,91
"1171","AGCNQIM",2021-01-24,90
"1172","AGCNQIM",2021-01-27,86
"1173","AGCNQIM",2021-02-01,84
"1174","AGCNQIM",2021-02-02,83
"1175","AGCNQIM",2021-02-18,82
"1176","AGCNQIM",2021-02-22,81
"1177","AGCNQIM",2021-02-28,80
"1178","AGCNQIM",2021-03-02,77
"1179","AGCNQIM",2021-03-13,76
"1180","AGCNQIM",2021-03-22,72
"1181","AGCNQIM",2021-03-22,70
"1182","AGCNQIM",2021-03-24,69
"1183","AGCNQIM",2021-03-25,67
"1184","AGCNQIM",2021-03-25,67
"1185","AGCNQIM",2021-04-12,63
"1186","AGCNQIM",2021-04-13,61
"1187","AGCNQIM",2021-04-16,61
"1188","AGCNQIM",2021-04-17,59
"1189","AGCNQIM",2021-04-17,60
"1190","AGCNQIM",2021-04-19,60
"1191","AGCNQIM",2021-04-21,56
"1192","AGCNQIM",2021-04-24,53
"1193","AGCNQIM",2021-04-28,51
"1194","AGCNQIM",2021-04-29,47
"1195","AGCNQIM",2021-05-01,145
"1196","AGCNQIM",2021-05-01,144
"1197","AGCNQIM",2021-05-05,144
"1198","AGCNQIM",2021-05-13,141
"1199","AGCNQIM",2021-05-16,139
"1200","AGCNQIM",2021-05-16,135
"1201","AGCNQIM",2021-05-19,130
"1202","AGCNQIM",2021-05-26,127
"1203","AGCNQIM",2021-05-27,125
"1204","AGCNQIM",2021-06-06,121
"1205","AGCNQIM",2021-06-07,116
"1206","AGCNQIM",2021-06-08,116
"1207","AGCNQIM",2021-06-12,115
"1208","AGCNQIM",2021-06-22,114
"1209","AGCNQIM",2021-06-26,111
"1210","AGCNQIM",2021-06-30,110
"1211","AGCNQIM",2021-07-03,106
"1212","AGCNQIM",2021-07-04,105
"1213","AGCNQIM",2021-07-06,104
"1214","AGCNQIM",2021-07-08,104
"1215","AGCNQIM",2021-07-14,103
"1216","AGCNQIM",2021-07-15,102
"1217","AGCNQIM",2021-07-22,101
"1218","AGCNQIM",2021-07-23,100
"1219","AGCNQIM",2021-08-01,97
"1220","AGCNQIM",2021-08-04,94
"1221","AGCNQIM",2021-08-04,93
"1222","AGCNQIM",2021-08-04,87
"1223","AGCNQIM",2021-08-05,86
"1224","AGCNQIM",2021-08-12,86
"1225","AGCNQIM",2021-08-14,83
"1226","AGCNQIM",2021-08-26,78
"1227","AGCNQIM",2021-09-03,77
"1228","AGCNQIM",2021-09-07,74
"1229","AGCNQIM",2021-09-08,70
"1230","AGCNQIM",2021-09-18,68
"1231","AGCNQIM",2021-09-29,66
"1232","AGCNQIM",2021-10-12,67
"1233","AGCNQIM",2021-10-13,65
"1234","AGCNQIM",2021-10-16,60
"1235","AGCNQIM",2021-10-22,58
"1236","AGCNQIM",2021-10-25,58
"1237","AGCNQIM",2021-10-26,54
"1238","AGCNQIM",2021-10-28,51
"1239","AGCNQIM",2021-10-29,49
"1240","AGCNQIM",2021-10-30,145
"1241","AGCNQIM",2021-10-31,143
"1242","AGCNQIM",2021-11-03,143
"1243","AGCNQIM",2021-11-05,140
"1244","AGCNQIM",2021-11-07,138
"1245","AGCNQIM",2021-11-12,134
"1246","AGCNQIM",2021-11-13,132
"1247","AGCNQIM",2021-11-14,127
"1248","AGCNQIM",2021-11-19,124
"1249","AGCNQIM",2021-11-23,123
"1250","AGCNQIM",2021-11-24,123
"1251","AGCNQIM",2021-11-30,121
"1252","AGCNQIM",2021-12-04,120
"1253","AGCNQIM",2021-12-08,119
"1254","AGCNQIM",2021-12-10,118
"1255","AGCNQIM",2021-12-13,116
"1256","AGCNQIM",2021-12-17,113
"1257","AGCNQIM",2021-12-20,112
"1258","AGCNQIM",2021-12-23,112
"1259","AGEZHXM",2021-01-04,109
"1260","AGEZHXM",2021-01-07,108
"1261","AGEZHXM",2021-01-08,107
"1262","AGEZHXM",2021-01-10,106
"1263","AGEZHXM",2021-01-12,105
"1264","AGEZHXM",2021-01-20,103
"1265","AGEZHXM",2021-01-22,102
"1266","AGEZHXM",2021-01-23,100
"1267","AGEZHXM",2021-01-23,100
"1268","AGEZHXM",2021-01-23,97
"1269","AGEZHXM",2021-01-24,96
"1270","AGEZHXM",2021-01-26,93
"1271","AGEZHXM",2021-01-28,91
"1272","AGEZHXM",2021-01-31,90
"1273","AGEZHXM",2021-01-31,89
"1274","AGEZHXM",2021-02-04,88
"1275","AGEZHXM",2021-02-04,85
"1276","AGEZHXM",2021-02-04,84
"1277","AGEZHXM",2021-02-06,81
"1278","AGEZHXM",2021-02-11,80
"1279","AGEZHXM",2021-02-19,78
"1280","AGEZHXM",2021-02-19,75
"1281","AGEZHXM",2021-02-23,75
"1282","AGEZHXM",2021-02-24,73
"1283","AGEZHXM",2021-02-24,72
"1284","AGEZHXM",2021-03-01,72
"1285","AGEZHXM",2021-03-03,70
"1286","AGEZHXM",2021-03-08,68
"1287","AGEZHXM",2021-03-22,66
"1288","AGEZHXM",2021-03-23,66
"1289","AGEZHXM",2021-03-24,64
"1290","AGEZHXM",2021-03-26,63
"1291","AGEZHXM",2021-03-26,59
"1292","AGEZHXM",2021-03-27,56
"1293","AGEZHXM",2021-03-30,56
"1294","AGEZHXM",2021-04-04,51
"1295","AGEZHXM",2021-04-07,49
"1296","AGEZHXM",2021-04-12,146
"1297","AGEZHXM",2021-04-14,143
"1298","AGEZHXM",2021-04-20,141
"1299","AGEZHXM",2021-04-21,137
"1300","AGEZHXM",2021-04-21,134
"1301","AGEZHXM",2021-04-22,132
"1302","AGEZHXM",2021-05-07,129
"1303","AGEZHXM",2021-05-12,129
"1304","AGEZHXM",2021-05-17,126
"1305","AGEZHXM",2021-05-18,124
"1306","AGEZHXM",2021-05-20,122
"1307","AGEZHXM",2021-05-26,120
"1308","AGEZHXM",2021-06-10,119
"1309","AGEZHXM",2021-06-29,118
"1310","AGEZHXM",2021-07-02,118
"1311","AGEZHXM",2021-07-03,116
"1312","AGEZHXM",2021-07-09,113
"1313","AGEZHXM",2021-07-13,112
"1314","AGEZHXM",2021-07-16,108
"1315","AGEZHXM",2021-07-17,107
"1316","AGEZHXM",2021-07-18,105
"1317","AGEZHXM",2021-07-18,104
"1318","AGEZHXM",2021-07-22,103
"1319","AGEZHXM",2021-07-24,101
"1320","AGEZHXM",2021-07-27,99
"1321","AGEZHXM",2021-07-27,98
"1322","AGEZHXM",2021-07-28,96
"1323","AGEZHXM",2021-07-30,95
"1324","AGEZHXM",2021-08-04,94
"1325","AGEZHXM",2021-08-04,92
"1326","AGEZHXM",2021-08-11,91
"1327","AGEZHXM",2021-08-13,89
"1328","AGEZHXM",2021-08-14,88
"1329","AGEZHXM",2021-08-16,87
"1330","AGEZHXM",2021-08-19,82
"1331","AGEZHXM",2021-08-21,79
"1332","AGEZHXM",2021-08-23,76
"1333","AGEZHXM",2021-08-24,73
"1334","AGEZHXM",2021-08-31,71
"1335","AGEZHXM",2021-09-09,68
"1336","AGEZHXM",2021-09-10,65
"1337","AGEZHXM",2021-09-13,62
"1338","AGEZHXM",2021-09-13,61
"1339","AGEZHXM",2021-09-19,58
"1340","AGEZHXM",2021-09-24,58
"1341","AGEZHXM",2021-09-25,55
"1342","AGEZHXM",2021-09-29,52
"1343","AGEZHXM",2021-10-18,49
"1344","AGEZHXM",2021-10-18,148
"1345","AGEZHXM",2021-10-22,146
"1346","AGEZHXM",2021-10-22,146
"1347","AGEZHXM",2021-10-24,144
"1348","AGEZHXM",2021-10-27,144
"1349","AGEZHXM",2021-10-30,143
"1350","AGEZHXM",2021-11-01,142
"1351","AGEZHXM",2021-11-06,140
"1352","AGEZHXM",2021-11-09,139
"1353","AGEZHXM",2021-11-10,138
"1354","AGEZHXM",2021-11-18,137
"1355","AGEZHXM",2021-11-19,134
"1356","AGEZHXM",2021-11-23,132
"1357","AGEZHXM",2021-11-23,130
"1358","AGEZHXM",2021-11-24,129
"1359","AGEZHXM",2021-11-26,126
"1360","AGEZHXM",2021-11-29,124
"1361","AGEZHXM",2021-12-04,120
"1362","AGEZHXM",2021-12-18,118
"1363","AGEZHXM",2021-12-24,116
"1364","AGEZHXM",2021-12-25,114
"1365","AGEZHXM",2021-12-28,113
"1366","AGEZHXM",2021-12-29,112
"1367","AGHIPRY",2021-01-14,99
"1368","AGHIPRY",2021-01-16,99
"1369","AGHIPRY",2021-01-27,98
"1370","AGHIPRY",2021-02-01,94
"1371","AGHIPRY",2021-02-03,91
"1372","AGHIPRY",2021-02-12,90
"1373","AGHIPRY",2021-02-13,89
"1374","AGHIPRY",2021-02-19,86
"1375","AGHIPRY",2021-02-21,82
"1376","AGHIPRY",2021-02-28,82
"1377","AGHIPRY",2021-03-01,80
